plantID,scientificName,wvl_nm,refl
2017-06-07-ireqa-P006,Populus tremuloides,910,0.4344036
2017-06-07-ireqa-P006,Populus tremuloides,920,0.4340704
2017-06-07-ireqa-P006,Populus tremuloides,930,0.4331674
2017-06-07-ireqa-P006,Populus tremuloides,940,0.431287
2017-06-07-ireqa-P006,Populus tremuloides,950,0.428902
2017-06-07-ireqa-P006,Populus tremuloides,960,0.4265121
2017-06-07-ireqa-P006,Populus tremuloides,970,0.4253908
2017-06-07-ireqa-P006,Populus tremuloides,980,0.4251164
2017-06-07-ireqa-P006,Populus tremuloides,990,0.4254602
2017-06-07-ireqa-P006,Populus tremuloides,1000,0.4264426
2017-06-07-ireqa-P006,Populus tremuloides,1010,0.4277632
2017-06-07-ireqa-P006,Populus tremuloides,1020,0.4291539
2017-06-07-ireqa-P006,Populus tremuloides,1030,0.4302438
2017-06-07-ireqa-P006,Populus tremuloides,1040,0.4312509
2017-06-07-ireqa-P006,Populus tremuloides,1050,0.4318633
2017-06-07-ireqa-P006,Populus tremuloides,1060,0.4321137
2017-06-07-ireqa-P006,Populus tremuloides,1070,0.4320528
2017-06-07-ireqa-P006,Populus tremuloides,1080,0.4316915
2017-06-07-ireqa-P006,Populus tremuloides,1090,0.4311396
2017-06-07-ireqa-P006,Populus tremuloides,1100,0.4301573
2017-06-07-ireqa-P006,Populus tremuloides,1110,0.429137
2017-06-07-ireqa-P006,Populus tremuloides,1120,0.4276255
2017-06-07-ireqa-P006,Populus tremuloides,1130,0.4238461
2017-06-07-ireqa-P006,Populus tremuloides,1140,0.4175191
2017-06-07-ireqa-P006,Populus tremuloides,1150,0.4104087
2017-06-07-ireqa-P006,Populus tremuloides,1160,0.4048875
2017-06-07-ireqa-P006,Populus tremuloides,1170,0.4017982
2017-06-07-ireqa-P006,Populus tremuloides,1180,0.4000931
2017-06-07-ireqa-P006,Populus tremuloides,1190,0.3987241
2017-06-07-ireqa-P006,Populus tremuloides,1200,0.3980885
2017-06-07-ireqa-P006,Populus tremuloides,1210,0.3982726
2017-06-07-ireqa-P006,Populus tremuloides,1220,0.3994179
2017-06-07-ireqa-P006,Populus tremuloides,1230,0.400976
2017-06-07-ireqa-P006,Populus tremuloides,1240,0.4023126
2017-06-07-ireqa-P006,Populus tremuloides,1250,0.4032311
2017-06-07-ireqa-P006,Populus tremuloides,1260,0.4035326
2017-06-07-ireqa-P006,Populus tremuloides,1270,0.4032919
2017-06-07-ireqa-P006,Populus tremuloides,1280,0.4025583
2017-06-07-ireqa-P006,Populus tremuloides,1290,0.4011318
2017-06-07-ireqa-P006,Populus tremuloides,1300,0.3985654
2017-06-07-ireqa-P006,Populus tremuloides,1310,0.3939944
2017-06-07-ireqa-P006,Populus tremuloides,1320,0.3873378
2017-06-07-ireqa-P006,Populus tremuloides,1330,0.3787256
2017-06-07-ireqa-P006,Populus tremuloides,1340,0.3694084
2017-06-07-ireqa-P006,Populus tremuloides,1350,0.3604238
2017-06-07-ireqa-P006,Populus tremuloides,1360,0.351419
2017-06-07-ireqa-P006,Populus tremuloides,1370,0.3376736
2017-06-07-ireqa-P006,Populus tremuloides,1380,0.3106941
2017-06-07-ireqa-P006,Populus tremuloides,1390,0.2678511
2017-06-07-ireqa-P006,Populus tremuloides,1400,0.2182792
2017-06-07-ireqa-P006,Populus tremuloides,1410,0.1762016
2017-06-07-ireqa-P006,Populus tremuloides,1420,0.1496595
2017-06-07-ireqa-P006,Populus tremuloides,1430,0.1363568
2017-06-07-ireqa-P006,Populus tremuloides,1440,0.1304076
2017-06-07-ireqa-P006,Populus tremuloides,1450,0.1284474
2017-06-07-ireqa-P006,Populus tremuloides,1460,0.1299484
2017-06-07-ireqa-P006,Populus tremuloides,1470,0.135243
2017-06-07-ireqa-P006,Populus tremuloides,1480,0.144254
2017-06-07-ireqa-P006,Populus tremuloides,1490,0.1559399
2017-06-07-ireqa-P006,Populus tremuloides,1500,0.1687863
2017-06-07-ireqa-P006,Populus tremuloides,1510,0.1817863
2017-06-07-ireqa-P006,Populus tremuloides,1520,0.194521
2017-06-07-ireqa-P006,Populus tremuloides,1530,0.2066814
2017-06-07-ireqa-P006,Populus tremuloides,1540,0.2179753
2017-06-07-ireqa-P006,Populus tremuloides,1550,0.2283081
2017-06-07-ireqa-P006,Populus tremuloides,1560,0.2375542
2017-06-07-ireqa-P006,Populus tremuloides,1570,0.2458504
2017-06-07-ireqa-P006,Populus tremuloides,1580,0.2532058
2017-06-07-ireqa-P006,Populus tremuloides,1590,0.2598321
2017-06-07-ireqa-P006,Populus tremuloides,1600,0.2658418
2017-06-07-ireqa-P006,Populus tremuloides,1610,0.2710492
2017-06-07-ireqa-P006,Populus tremuloides,1620,0.27557
2017-06-07-ireqa-P006,Populus tremuloides,1630,0.2792226
2017-06-07-ireqa-P006,Populus tremuloides,1640,0.2819263
2017-06-07-ireqa-P006,Populus tremuloides,1650,0.2832755
2017-06-07-ireqa-P006,Populus tremuloides,1660,0.2835016
2017-06-07-ireqa-P006,Populus tremuloides,1670,0.2831429
2017-06-07-ireqa-P006,Populus tremuloides,1680,0.2822036
2017-06-07-ireqa-P006,Populus tremuloides,1690,0.2803657
2017-06-07-ireqa-P006,Populus tremuloides,1700,0.2775258
2017-06-07-ireqa-P006,Populus tremuloides,1710,0.2735355
2017-06-07-ireqa-P006,Populus tremuloides,1720,0.2687802
2017-06-07-ireqa-P006,Populus tremuloides,1730,0.2643665
2017-06-07-ireqa-P006,Populus tremuloides,1740,0.2603961
2017-06-07-ireqa-P006,Populus tremuloides,1750,0.2561971
2017-06-07-ireqa-P006,Populus tremuloides,1760,0.2515881
2017-06-07-ireqa-P006,Populus tremuloides,1770,0.2472011
2017-06-07-ireqa-P006,Populus tremuloides,1780,0.2443671
2017-06-07-ireqa-P006,Populus tremuloides,1790,0.2441095
2017-06-07-ireqa-P006,Populus tremuloides,1800,0.2453829
2017-06-07-ireqa-P006,Populus tremuloides,1810,0.2471583
2017-06-07-ireqa-P006,Populus tremuloides,1820,0.2481713
2017-06-07-ireqa-P006,Populus tremuloides,1830,0.2471466
2017-06-07-ireqa-P006,Populus tremuloides,1840,0.2432995
2017-06-07-ireqa-P006,Populus tremuloides,1850,0.2336182
2017-06-07-ireqa-P006,Populus tremuloides,1860,0.2119377
2017-06-07-ireqa-P006,Populus tremuloides,1870,0.1744719
2017-06-07-ireqa-P006,Populus tremuloides,1880,0.1260134
2017-06-07-ireqa-P006,Populus tremuloides,1890,0.08074064
2017-06-07-ireqa-P006,Populus tremuloides,1900,0.05128054
2017-06-07-ireqa-P006,Populus tremuloides,1910,0.03830189
2017-06-07-ireqa-P006,Populus tremuloides,1920,0.03484943
2017-06-07-ireqa-P006,Populus tremuloides,1930,0.03454777
2017-06-07-ireqa-P006,Populus tremuloides,1940,0.03531733
2017-06-07-ireqa-P006,Populus tremuloides,1950,0.0368292
2017-06-07-ireqa-P006,Populus tremuloides,1960,0.03930254
2017-06-07-ireqa-P006,Populus tremuloides,1970,0.04284728
2017-06-07-ireqa-P006,Populus tremuloides,1980,0.04743882
2017-06-07-ireqa-P006,Populus tremuloides,1990,0.05259032
2017-06-07-ireqa-P006,Populus tremuloides,2000,0.05817053
2017-06-07-ireqa-P006,Populus tremuloides,2010,0.06412908
2017-06-07-ireqa-P006,Populus tremuloides,2020,0.07044553
2017-06-07-ireqa-P006,Populus tremuloides,2030,0.07659197
2017-06-07-ireqa-P006,Populus tremuloides,2040,0.08254502
2017-06-07-ireqa-P006,Populus tremuloides,2050,0.08809797
2017-06-07-ireqa-P006,Populus tremuloides,2060,0.09367555
2017-06-07-ireqa-P006,Populus tremuloides,2070,0.09925765
2017-06-07-ireqa-P006,Populus tremuloides,2080,0.10491425
2017-06-07-ireqa-P006,Populus tremuloides,2090,0.11089092
2017-06-07-ireqa-P006,Populus tremuloides,2100,0.1164041
2017-06-07-ireqa-P006,Populus tremuloides,2110,0.1218229
2017-06-07-ireqa-P006,Populus tremuloides,2120,0.1262892
2017-06-07-ireqa-P006,Populus tremuloides,2130,0.1301545
2017-06-07-ireqa-P006,Populus tremuloides,2140,0.133692
2017-06-07-ireqa-P006,Populus tremuloides,2150,0.1367238
2017-06-07-ireqa-P006,Populus tremuloides,2160,0.139187
2017-06-07-ireqa-P006,Populus tremuloides,2170,0.141486
2017-06-07-ireqa-P006,Populus tremuloides,2180,0.1435687
2017-06-07-ireqa-P006,Populus tremuloides,2190,0.145982
2017-06-07-ireqa-P006,Populus tremuloides,2200,0.1479596
2017-06-07-ireqa-P006,Populus tremuloides,2210,0.1495473
2017-06-07-ireqa-P006,Populus tremuloides,2220,0.1504221
2017-06-07-ireqa-P006,Populus tremuloides,2230,0.1501113
2017-06-07-ireqa-P006,Populus tremuloides,2240,0.1471284
2017-06-07-ireqa-P006,Populus tremuloides,2250,0.1419678
2017-06-07-ireqa-P006,Populus tremuloides,2260,0.1364276
2017-06-07-ireqa-P006,Populus tremuloides,2270,0.1311087
2017-06-07-ireqa-P006,Populus tremuloides,2280,0.1268214
2017-06-07-ireqa-P006,Populus tremuloides,2290,0.1209068
2017-06-07-ireqa-P006,Populus tremuloides,2300,0.1152943
2017-06-07-ireqa-P006,Populus tremuloides,2310,0.11053787
2017-06-07-ireqa-P006,Populus tremuloides,2320,0.10745709
2017-06-07-ireqa-P006,Populus tremuloides,2330,0.10465875
2017-06-07-ireqa-P006,Populus tremuloides,2340,0.10043045
2017-06-07-ireqa-P006,Populus tremuloides,2350,0.09722276
2017-06-07-ireqa-P006,Populus tremuloides,2360,0.09255314
2017-06-07-ireqa-P006,Populus tremuloides,2370,0.08704559
2017-06-07-ireqa-P006,Populus tremuloides,2380,0.08073092
2017-06-07-ireqa-P006,Populus tremuloides,2390,0.07598895
2017-06-07-ireqa-P006,Populus tremuloides,2400,0.07313033
2017-06-07-ireqa-P011,Populus deltoides,410,0.05909423
2017-06-07-ireqa-P011,Populus deltoides,420,0.06207431
2017-06-07-ireqa-P011,Populus deltoides,430,0.06383557
2017-06-07-ireqa-P011,Populus deltoides,440,0.06480165
2017-06-07-ireqa-P011,Populus deltoides,450,0.0653389
2017-06-07-ireqa-P011,Populus deltoides,460,0.06590927
2017-06-07-ireqa-P011,Populus deltoides,470,0.06580573
2017-06-07-ireqa-P011,Populus deltoides,480,0.06543845
2017-06-07-ireqa-P011,Populus deltoides,490,0.0655786
2017-06-07-ireqa-P011,Populus deltoides,500,0.06881405
2017-06-07-ireqa-P011,Populus deltoides,510,0.08077011
2017-06-07-ireqa-P011,Populus deltoides,520,0.10137601
2017-06-07-ireqa-P011,Populus deltoides,530,0.12340076
2017-06-07-ireqa-P011,Populus deltoides,540,0.13909382
2017-06-07-ireqa-P011,Populus deltoides,550,0.14302624
2017-06-07-ireqa-P011,Populus deltoides,560,0.13627601
2017-06-07-ireqa-P011,Populus deltoides,570,0.12301362
2017-06-07-ireqa-P011,Populus deltoides,580,0.10908197
2017-06-07-ireqa-P011,Populus deltoides,590,0.10029418
2017-06-07-ireqa-P011,Populus deltoides,600,0.09485889
2017-06-07-ireqa-P011,Populus deltoides,610,0.0894457
2017-06-07-ireqa-P011,Populus deltoides,620,0.08451819
2017-06-07-ireqa-P011,Populus deltoides,630,0.07990722
2017-06-07-ireqa-P011,Populus deltoides,640,0.07576501
2017-06-07-ireqa-P011,Populus deltoides,650,0.07056301
2017-06-07-ireqa-P011,Populus deltoides,660,0.06517524
2017-06-07-ireqa-P011,Populus deltoides,670,0.06068058
2017-06-07-ireqa-P011,Populus deltoides,680,0.06088099
2017-06-07-ireqa-P011,Populus deltoides,690,0.08431499
2017-06-07-ireqa-P011,Populus deltoides,700,0.1393847
2017-06-07-ireqa-P011,Populus deltoides,710,0.2182216
2017-06-07-ireqa-P011,Populus deltoides,720,0.2966687
2017-06-07-ireqa-P011,Populus deltoides,730,0.3533687
2017-06-07-ireqa-P011,Populus deltoides,740,0.3869311
2017-06-07-ireqa-P011,Populus deltoides,750,0.4016078
2017-06-07-ireqa-P011,Populus deltoides,760,0.406182
2017-06-07-ireqa-P011,Populus deltoides,770,0.4069975
2017-06-07-ireqa-P011,Populus deltoides,780,0.407101
2017-06-07-ireqa-P011,Populus deltoides,790,0.4069018
2017-06-07-ireqa-P011,Populus deltoides,800,0.4066421
2017-06-07-ireqa-P011,Populus deltoides,810,0.4063452
2017-06-07-ireqa-P011,Populus deltoides,820,0.4059653
2017-06-07-ireqa-P011,Populus deltoides,830,0.4059904
2017-06-07-ireqa-P011,Populus deltoides,840,0.4062504
2017-06-07-ireqa-P011,Populus deltoides,850,0.4064486
2017-06-07-ireqa-P011,Populus deltoides,860,0.4063456
2017-06-07-ireqa-P011,Populus deltoides,870,0.4062781
2017-06-07-ireqa-P011,Populus deltoides,880,0.4060277
2017-06-07-ireqa-P011,Populus deltoides,890,0.4058256
2017-06-07-ireqa-P011,Populus deltoides,900,0.4055492
2017-06-07-ireqa-P011,Populus deltoides,910,0.4052666
2017-06-07-ireqa-P011,Populus deltoides,920,0.4050898
2017-06-07-ireqa-P011,Populus deltoides,930,0.4042181
2017-06-07-ireqa-P011,Populus deltoides,940,0.4022857
2017-06-07-ireqa-P011,Populus deltoides,950,0.399623
2017-06-07-ireqa-P011,Populus deltoides,960,0.3970118
2017-06-07-ireqa-P011,Populus deltoides,970,0.3957639
2017-06-07-ireqa-P011,Populus deltoides,980,0.3955585
2017-06-07-ireqa-P011,Populus deltoides,990,0.3963228
2017-06-07-ireqa-P011,Populus deltoides,1000,0.3976394
2017-06-07-ireqa-P011,Populus deltoides,1010,0.399209
2017-06-07-ireqa-P011,Populus deltoides,1020,0.4006616
2017-06-07-ireqa-P011,Populus deltoides,1030,0.4017737
2017-06-07-ireqa-P011,Populus deltoides,1040,0.4030267
2017-06-07-ireqa-P011,Populus deltoides,1050,0.4038888
2017-06-07-ireqa-P011,Populus deltoides,1060,0.4044558
2017-06-07-ireqa-P011,Populus deltoides,1070,0.4046525
2017-06-07-ireqa-P011,Populus deltoides,1080,0.4044084
2017-06-07-ireqa-P011,Populus deltoides,1090,0.4039521
2017-06-07-ireqa-P011,Populus deltoides,1100,0.4030456
2017-06-07-ireqa-P011,Populus deltoides,1110,0.4020001
2017-06-07-ireqa-P011,Populus deltoides,1120,0.4005628
2017-06-07-ireqa-P011,Populus deltoides,1130,0.396666
2017-06-07-ireqa-P011,Populus deltoides,1140,0.3901224
2017-06-07-ireqa-P011,Populus deltoides,1150,0.382828
2017-06-07-ireqa-P011,Populus deltoides,1160,0.3772874
2017-06-07-ireqa-P011,Populus deltoides,1170,0.3745427
2017-06-07-ireqa-P011,Populus deltoides,1180,0.3731404
2017-06-07-ireqa-P011,Populus deltoides,1190,0.3721419
2017-06-07-ireqa-P011,Populus deltoides,1200,0.3719123
2017-06-07-ireqa-P011,Populus deltoides,1210,0.3724536
2017-06-07-ireqa-P011,Populus deltoides,1220,0.373649
2017-06-07-ireqa-P011,Populus deltoides,1230,0.3750072
2017-06-07-ireqa-P011,Populus deltoides,1240,0.3761166
2017-06-07-ireqa-P011,Populus deltoides,1250,0.3771132
2017-06-07-ireqa-P011,Populus deltoides,1260,0.3775691
2017-06-07-ireqa-P011,Populus deltoides,1270,0.3773714
2017-06-07-ireqa-P011,Populus deltoides,1280,0.3766242
2017-06-07-ireqa-P011,Populus deltoides,1290,0.3750683
2017-06-07-ireqa-P011,Populus deltoides,1300,0.3723693
2017-06-07-ireqa-P011,Populus deltoides,1310,0.3675173
2017-06-07-ireqa-P011,Populus deltoides,1320,0.3604663
2017-06-07-ireqa-P011,Populus deltoides,1330,0.3515434
2017-06-07-ireqa-P011,Populus deltoides,1340,0.3417784
2017-06-07-ireqa-P011,Populus deltoides,1350,0.3322434
2017-06-07-ireqa-P011,Populus deltoides,1360,0.3226665
2017-06-07-ireqa-P011,Populus deltoides,1370,0.3084003
2017-06-07-ireqa-P011,Populus deltoides,1380,0.2818144
2017-06-07-ireqa-P011,Populus deltoides,1390,0.2413261
2017-06-07-ireqa-P011,Populus deltoides,1400,0.1967096
2017-06-07-ireqa-P011,Populus deltoides,1410,0.1610375
2017-06-07-ireqa-P011,Populus deltoides,1420,0.1400673
2017-06-07-ireqa-P011,Populus deltoides,1430,0.1303012
2017-06-07-ireqa-P011,Populus deltoides,1440,0.1260837
2017-06-07-ireqa-P011,Populus deltoides,1450,0.1248042
2017-06-07-ireqa-P011,Populus deltoides,1460,0.1262314
2017-06-07-ireqa-P011,Populus deltoides,1470,0.1306155
2017-06-07-ireqa-P011,Populus deltoides,1480,0.1380579
2017-06-07-ireqa-P011,Populus deltoides,1490,0.1477763
2017-06-07-ireqa-P011,Populus deltoides,1500,0.1586286
2017-06-07-ireqa-P011,Populus deltoides,1510,0.169887
2017-06-07-ireqa-P011,Populus deltoides,1520,0.1811364
2017-06-07-ireqa-P011,Populus deltoides,1530,0.1919773
2017-06-07-ireqa-P011,Populus deltoides,1540,0.2021268
2017-06-07-ireqa-P011,Populus deltoides,1550,0.2115718
2017-06-07-ireqa-P011,Populus deltoides,1560,0.2201947
2017-06-07-ireqa-P011,Populus deltoides,1570,0.2281508
2017-06-07-ireqa-P011,Populus deltoides,1580,0.2352593
2017-06-07-ireqa-P011,Populus deltoides,1590,0.2418008
2017-06-07-ireqa-P011,Populus deltoides,1600,0.2477806
2017-06-07-ireqa-P011,Populus deltoides,1610,0.2529679
2017-06-07-ireqa-P011,Populus deltoides,1620,0.2576717
2017-06-07-ireqa-P011,Populus deltoides,1630,0.2615048
2017-06-07-ireqa-P011,Populus deltoides,1640,0.2646977
2017-06-07-ireqa-P011,Populus deltoides,1650,0.266809
2017-06-07-ireqa-P011,Populus deltoides,1660,0.267695
2017-06-07-ireqa-P011,Populus deltoides,1670,0.2677342
2017-06-07-ireqa-P011,Populus deltoides,1680,0.2669402
2017-06-07-ireqa-P011,Populus deltoides,1690,0.2655683
2017-06-07-ireqa-P011,Populus deltoides,1700,0.2636186
2017-06-07-ireqa-P011,Populus deltoides,1710,0.2608421
2017-06-07-ireqa-P011,Populus deltoides,1720,0.2574618
2017-06-07-ireqa-P011,Populus deltoides,1730,0.2533617
2017-06-07-ireqa-P011,Populus deltoides,1740,0.2486236
2017-06-07-ireqa-P011,Populus deltoides,1750,0.2433117
2017-06-07-ireqa-P011,Populus deltoides,1760,0.238031
2017-06-07-ireqa-P011,Populus deltoides,1770,0.2335023
2017-06-07-ireqa-P011,Populus deltoides,1780,0.2302071
2017-06-07-ireqa-P011,Populus deltoides,1790,0.2294854
2017-06-07-ireqa-P011,Populus deltoides,1800,0.2307692
2017-06-07-ireqa-P011,Populus deltoides,1810,0.2325159
2017-06-07-ireqa-P011,Populus deltoides,1820,0.2333203
2017-06-07-ireqa-P011,Populus deltoides,1830,0.2318969
2017-06-07-ireqa-P011,Populus deltoides,1840,0.2277146
2017-06-07-ireqa-P011,Populus deltoides,1850,0.2179831
2017-06-07-ireqa-P011,Populus deltoides,1860,0.1973661
2017-06-07-ireqa-P011,Populus deltoides,1870,0.164306
2017-06-07-ireqa-P011,Populus deltoides,1880,0.1249177
2017-06-07-ireqa-P011,Populus deltoides,1890,0.09101629
2017-06-07-ireqa-P011,Populus deltoides,1900,0.07076024
2017-06-07-ireqa-P011,Populus deltoides,1910,0.06257212
2017-06-07-ireqa-P011,Populus deltoides,1920,0.06049457
2017-06-07-ireqa-P011,Populus deltoides,1930,0.06024398
2017-06-07-ireqa-P011,Populus deltoides,1940,0.06079989
2017-06-07-ireqa-P011,Populus deltoides,1950,0.06200946
2017-06-07-ireqa-P011,Populus deltoides,1960,0.06399722
2017-06-07-ireqa-P011,Populus deltoides,1970,0.06650764
2017-06-07-ireqa-P011,Populus deltoides,1980,0.06957906
2017-06-07-ireqa-P011,Populus deltoides,1990,0.07319935
2017-06-07-ireqa-P011,Populus deltoides,2000,0.07719892
2017-06-07-ireqa-P011,Populus deltoides,2010,0.08159745
2017-06-07-ireqa-P011,Populus deltoides,2020,0.08612358
2017-06-07-ireqa-P011,Populus deltoides,2030,0.09062233
2017-06-07-ireqa-P011,Populus deltoides,2040,0.0951294
2017-06-07-ireqa-P011,Populus deltoides,2050,0.09931817
2017-06-07-ireqa-P011,Populus deltoides,2060,0.10353221
2017-06-07-ireqa-P011,Populus deltoides,2070,0.10768048
2017-06-07-ireqa-P011,Populus deltoides,2080,0.11193512
2017-06-07-ireqa-P011,Populus deltoides,2090,0.11623973
2017-06-07-ireqa-P011,Populus deltoides,2100,0.1205051
2017-06-07-ireqa-P011,Populus deltoides,2110,0.1253393
2017-06-07-ireqa-P011,Populus deltoides,2120,0.1302788
2017-06-07-ireqa-P011,Populus deltoides,2130,0.1348016
2017-06-07-ireqa-P011,Populus deltoides,2140,0.1380455
2017-06-07-ireqa-P011,Populus deltoides,2150,0.1400002
2017-06-07-ireqa-P011,Populus deltoides,2160,0.1416555
2017-06-07-ireqa-P011,Populus deltoides,2170,0.1435193
2017-06-07-ireqa-P011,Populus deltoides,2180,0.1452261
2017-06-07-ireqa-P011,Populus deltoides,2190,0.1470887
2017-06-07-ireqa-P011,Populus deltoides,2200,0.148778
2017-06-07-ireqa-P011,Populus deltoides,2210,0.1500452
2017-06-07-ireqa-P011,Populus deltoides,2220,0.1503716
2017-06-07-ireqa-P011,Populus deltoides,2230,0.1496748
2017-06-07-ireqa-P011,Populus deltoides,2240,0.146829
2017-06-07-ireqa-P011,Populus deltoides,2250,0.1428204
2017-06-07-ireqa-P011,Populus deltoides,2260,0.138346
2017-06-07-ireqa-P011,Populus deltoides,2270,0.1340269
2017-06-07-ireqa-P011,Populus deltoides,2280,0.1305595
2017-06-07-ireqa-P011,Populus deltoides,2290,0.1265855
2017-06-07-ireqa-P011,Populus deltoides,2300,0.1230831
2017-06-07-ireqa-P011,Populus deltoides,2310,0.11998581
2017-06-07-ireqa-P011,Populus deltoides,2320,0.11577157
2017-06-07-ireqa-P011,Populus deltoides,2330,0.11225579
2017-06-07-ireqa-P011,Populus deltoides,2340,0.10824014
2017-06-07-ireqa-P011,Populus deltoides,2350,0.10527138
2017-06-07-ireqa-P011,Populus deltoides,2360,0.10205623
2017-06-07-ireqa-P011,Populus deltoides,2370,0.09738074
2017-06-07-ireqa-P011,Populus deltoides,2380,0.09390523
2017-06-07-ireqa-P011,Populus deltoides,2390,0.09057166
2017-06-07-ireqa-P011,Populus deltoides,2400,0.08835807
2017-07-19-jbmar-P003,Populus deltoides,410,0.04717461
2017-07-19-jbmar-P003,Populus deltoides,420,0.05095058
2017-07-19-jbmar-P003,Populus deltoides,430,0.05432613
2017-07-19-jbmar-P003,Populus deltoides,440,0.05649507
2017-07-19-jbmar-P003,Populus deltoides,450,0.05743651
2017-07-19-jbmar-P003,Populus deltoides,460,0.05795962
2017-07-19-jbmar-P003,Populus deltoides,470,0.05820211
2017-07-19-jbmar-P003,Populus deltoides,480,0.0581533
2017-07-19-jbmar-P003,Populus deltoides,490,0.05855961
2017-07-19-jbmar-P003,Populus deltoides,500,0.05995563
2017-07-19-jbmar-P003,Populus deltoides,510,0.06454264
2017-07-19-jbmar-P003,Populus deltoides,520,0.07259642
2017-07-19-jbmar-P003,Populus deltoides,530,0.08141404
2017-07-19-jbmar-P003,Populus deltoides,540,0.08773824
2017-07-19-jbmar-P003,Populus deltoides,550,0.08880233
2017-07-19-jbmar-P003,Populus deltoides,560,0.08497626
2017-07-19-jbmar-P003,Populus deltoides,570,0.07868726
2017-07-19-jbmar-P003,Populus deltoides,580,0.07273151
2017-07-19-jbmar-P003,Populus deltoides,590,0.06933882
2017-07-19-jbmar-P003,Populus deltoides,600,0.0675008
2017-07-19-jbmar-P003,Populus deltoides,610,0.0656097
2017-07-19-jbmar-P003,Populus deltoides,620,0.06382059
2017-07-19-jbmar-P003,Populus deltoides,630,0.06235474
2017-07-19-jbmar-P003,Populus deltoides,640,0.06121331
2017-07-19-jbmar-P003,Populus deltoides,650,0.0596691
2017-07-19-jbmar-P003,Populus deltoides,660,0.05834178
2017-07-19-jbmar-P003,Populus deltoides,670,0.05863415
2017-07-19-jbmar-P003,Populus deltoides,680,0.05968435
2017-07-19-jbmar-P003,Populus deltoides,690,0.06728723
2017-07-19-jbmar-P003,Populus deltoides,700,0.09228428
2017-07-19-jbmar-P003,Populus deltoides,710,0.1455059
2017-07-19-jbmar-P003,Populus deltoides,720,0.2243387
2017-07-19-jbmar-P003,Populus deltoides,730,0.3061209
2017-07-19-jbmar-P003,Populus deltoides,740,0.3683913
2017-07-19-jbmar-P003,Populus deltoides,750,0.4013814
2017-07-19-jbmar-P003,Populus deltoides,760,0.4124406
2017-07-19-jbmar-P003,Populus deltoides,770,0.4139956
2017-07-19-jbmar-P003,Populus deltoides,780,0.4135909
2017-07-19-jbmar-P003,Populus deltoides,790,0.4130541
2017-07-19-jbmar-P003,Populus deltoides,800,0.41276
2017-07-19-jbmar-P003,Populus deltoides,810,0.4124677
2017-07-19-jbmar-P003,Populus deltoides,820,0.4121251
2017-07-19-jbmar-P003,Populus deltoides,830,0.4121193
2017-07-19-jbmar-P003,Populus deltoides,840,0.4123381
2017-07-19-jbmar-P003,Populus deltoides,850,0.4124747
2017-07-19-jbmar-P003,Populus deltoides,860,0.4123233
2017-07-19-jbmar-P003,Populus deltoides,870,0.4122825
2017-07-19-jbmar-P003,Populus deltoides,880,0.4119741
2017-07-19-jbmar-P003,Populus deltoides,890,0.4118143
2017-07-19-jbmar-P003,Populus deltoides,900,0.4115778
2017-07-19-jbmar-P003,Populus deltoides,910,0.4112231
2017-07-19-jbmar-P003,Populus deltoides,920,0.4110071
2017-07-19-jbmar-P003,Populus deltoides,930,0.4102305
2017-07-19-jbmar-P003,Populus deltoides,940,0.4084151
2017-07-19-jbmar-P003,Populus deltoides,950,0.4056509
2017-07-19-jbmar-P003,Populus deltoides,960,0.4026619
2017-07-19-jbmar-P003,Populus deltoides,970,0.4013392
2017-07-19-jbmar-P003,Populus deltoides,980,0.4012197
2017-07-19-jbmar-P003,Populus deltoides,990,0.4024555
2017-07-19-jbmar-P003,Populus deltoides,1000,0.4044854
2017-07-19-jbmar-P003,Populus deltoides,1010,0.4067014
2017-07-19-jbmar-P003,Populus deltoides,1020,0.4087703
2017-07-19-jbmar-P003,Populus deltoides,1030,0.409597
2017-07-19-jbmar-P003,Populus deltoides,1040,0.4106064
2017-07-19-jbmar-P003,Populus deltoides,1050,0.4113733
2017-07-19-jbmar-P003,Populus deltoides,1060,0.4119473
2017-07-19-jbmar-P003,Populus deltoides,1070,0.4121027
2017-07-19-jbmar-P003,Populus deltoides,1080,0.4117031
2017-07-19-jbmar-P003,Populus deltoides,1090,0.4112125
2017-07-19-jbmar-P003,Populus deltoides,1100,0.4105127
2017-07-19-jbmar-P003,Populus deltoides,1110,0.4097464
2017-07-19-jbmar-P003,Populus deltoides,1120,0.4084402
2017-07-19-jbmar-P003,Populus deltoides,1130,0.4044208
2017-07-19-jbmar-P003,Populus deltoides,1140,0.3976231
2017-07-19-jbmar-P003,Populus deltoides,1150,0.3900542
2017-07-19-jbmar-P003,Populus deltoides,1160,0.384285
2017-07-19-jbmar-P003,Populus deltoides,1170,0.3812742
2017-07-19-jbmar-P003,Populus deltoides,1180,0.3794845
2017-07-19-jbmar-P003,Populus deltoides,1190,0.3781939
2017-07-19-jbmar-P003,Populus deltoides,1200,0.3779301
2017-07-19-jbmar-P003,Populus deltoides,1210,0.3785592
2017-07-19-jbmar-P003,Populus deltoides,1220,0.3798065
2017-07-19-jbmar-P003,Populus deltoides,1230,0.3812948
2017-07-19-jbmar-P003,Populus deltoides,1240,0.3825979
2017-07-19-jbmar-P003,Populus deltoides,1250,0.3836643
2017-07-19-jbmar-P003,Populus deltoides,1260,0.3841327
2017-07-19-jbmar-P003,Populus deltoides,1270,0.3839937
